AthletId;ClubId;Year
CONTACT.WEB.128755;ACC_1.NE.0901;2009
CONTACT.WEB.128755;ACC_1.NE.0901;2010
CONTACT.WEB.128755;ACC_1.NE.0901;2011
4sgua-sip0ot-in9cf28m-1-inhsyfpm-6asp;ACC_1.AG.0006;2016
4sgua-sip0ot-in9cf28m-1-inhsyfpm-6asp;ACC_1.AG.0006;2017
4sgua-sip0ot-in9cf28m-1-inhsyfpm-6asp;ACC_1.AG.0006;2019
CONTACT.WEB.132033;ACC_1.FR.0310;2016
4sgua-z4wjd0-icfnbw48-1-ictacirm-h85c;ACC_1.VD.1612;2016
CONTACT.WEB.143595;ACC_1.GE.0405;2016
CONTACT.WEB.143595;ACC_1.GE.0405;2017
CONTACT.WEB.143595;ACC_1.GE.0405;2018
CONTACT.WEB.143595;ACC_1.GE.0405;2019
CONTACT.WEB.137874;ACC_1.VD.1611;2016
CONTACT.WEB.141500;ACC_1.SGALV.1013;2016
4sgua-efm03e-io3ble2p-1-ioy140f3-y8i9;ACC_1.INNERSCHWEIZ.0733;2016
4sgua-efm03e-io3ble2p-1-ioy140f3-y8i9;ACC_1.INNERSCHWEIZ.0733;2017
CONTACT.WEB.137402;ACC_1.SGALV.1032;2016
CONTACT.WEB.137402;ACC_1.SGALV.1032;2017
CONTACT.WEB.137402;ACC_1.SGALV.1032;2014
CONTACT.WEB.137402;ACC_1.SGALV.1041;2018
CONTACT.WEB.137402;ACC_1.SGALV.1041;2019
4sgua-vxz7nb-hqo0qim1-1-hs4rpnhu-sezz;ACC_1.BE.0116;2016
CONTACT.WEB.137336;ACC_1.SH.1101;2016
4sgua-yx2al0-htzlolvi-1-hwere651-2cof6;ACC_1.BE.0132;2016
4sgua-yx2al0-htzlolvi-1-hwere651-2cof6;ACC_1.BE.0132;2019
4sgua-p7ovfg-iqldemsf-1-ir64og63-qln8;ACC_1.ZH.1811;2016
4sgua-p7ovfg-iqldemsf-1-ir64og63-qln8;ACC_1.ZH.1811;2017
4sgua-p7ovfg-iqldemsf-1-ir64og63-qln8;ACC_1.ZH.1811;2018
a21aa-lpigeh-jqabfc1j-1-jqqzn78y-237k;ACC_1.JU.0817;2016
4sgua-ohihau-h2m9jhwh-1-h3bf9gkf-1d8m;4sgua-ohihau-h2m9jhwh-1-h3b9wqfi-1c81;2016
4sgua-ohihau-h2m9jhwh-1-h3bf9gkf-1d8m;4sgua-ohihau-h2m9jhwh-1-h3b9wqfi-1c81;2014
4sgua-q7oful-i4x7c31j-1-i575189g-4em9;ACC_1.INNERSCHWEIZ.0701;2016
4sgua-q7oful-i4x7c31j-1-i575189g-4em9;ACC_1.INNERSCHWEIZ.0701;2017
4sgua-q7oful-i4x7c31j-1-i575189g-4em9;ACC_1.INNERSCHWEIZ.0701;2018
CONTACT.WEB.138789;ACC_1.BE.0161;2016
CONTACT.WEB.138789;ACC_1.BE.0161;2017
CONTACT.WEB.131740;ACC_1.SGALV.1006;2016
CONTACT.WEB.129221;ACC_1.FR.0313;2016
CONTACT.WEB.137851;ACC_1.TI.1511;2016
CONTACT.WEB.137851;ACC_1.TI.1511;2018
akb20-ptrdqv-e3svvg1d-1-e3ybwn81-f3;ACC_1.INNERSCHWEIZ.0728;2016
akb20-ptrdqv-e3svvg1d-1-e3ybwn81-f3;ACC_1.INNERSCHWEIZ.0728;2017
akb20-ptrdqv-e3svvg1d-1-e3ybwn81-f3;ACC_1.INNERSCHWEIZ.0728;2009
akb20-ptrdqv-e3svvg1d-1-e3ybwn81-f3;ACC_1.INNERSCHWEIZ.0728;2010
akb20-ptrdqv-e3svvg1d-1-e3ybwn81-f3;ACC_1.INNERSCHWEIZ.0728;2012
akb20-ptrdqv-e3svvg1d-1-e3ybwn81-f3;ACC_1.INNERSCHWEIZ.0728;2013
akb20-ptrdqv-e3svvg1d-1-e3ybwn81-f3;ACC_1.INNERSCHWEIZ.0728;2014
CONTACT.WEB.136718;4sgua-mg73pf-fs48y3c8-1-fst3fvme-28r;2016
4sgua-t7ayl5-ijdc5v9a-1-ijdc8798-a;ACC_1.SGALV.1025;2016
CONTACT.WEB.131674;ACC_1.ZH.1822;2016
CONTACT.WEB.131674;ACC_1.ZH.1822;2018
CONTACT.WEB.137121;ACC_1.VD.1602;2016
CONTACT.WEB.137121;ACC_1.VD.1602;2014
CONTACT.WEB.137747;ACC_1.SGALV.1050;2016
CONTACT.WEB.137747;ACC_1.SGALV.1050;2018
akb20-1ms3g5-esaosd8f-1-esc5q4nw-3vz;ACC_1.BE.0159;2016
akb20-1ms3g5-esaosd8f-1-esc5q4nw-3vz;ACC_1.BE.0159;2018
4sgua-w2a5y9-ikfoy1gg-1-il14mzjk-awoe;ACC_1.BSBL.0202;2016
4sgua-2v1eno-i95cyl5y-1-i98a521e-2cs7;ACC_1.BE.0154;2016
4sgua-2v1eno-i95cyl5y-1-i98a521e-2cs7;ACC_1.BE.0154;2018
4sgua-sip0ot-in9cf28m-1-inddltkn-2zc9;ACC_1.TG.1420;2016
CONTACT.WEB.142382;ACC_1.FR.0321;2016
CONTACT.WEB.138447;ACC_1.SZ.1316;2016
CONTACT.WEB.138447;ACC_1.SZ.1316;2017
CONTACT.WEB.138447;ACC_1.SZ.1316;2018
CONTACT.WEB.138447;ACC_1.SZ.1316;2019
akb20-af4uze-emhb8h94-1-emssb4g9-6q;ACC_1.JU.0808;2016
akb20-af4uze-emhb8h94-1-emssb4g9-6q;ACC_1.JU.0808;2008
akb20-af4uze-emhb8h94-1-emssb4g9-6q;ACC_1.JU.0808;2009
akb20-af4uze-emhb8h94-1-emssb4g9-6q;ACC_1.JU.0808;2010
akb20-af4uze-emhb8h94-1-emssb4g9-6q;ACC_1.JU.0808;2011
4sgua-qw6nx7-i8j6zhcw-1-i8jx463i-zyp;ACC_1.GE.0405;2016
4sgua-qw6nx7-i8j6zhcw-1-i8jx463i-zyp;ACC_1.GE.0405;2017
4sgua-qw6nx7-i8j6zhcw-1-i8jx463i-zyp;ACC_1.GE.0405;2018
4sgua-qw6nx7-i8j6zhcw-1-i8jx463i-zyp;ACC_1.GE.0405;2019
a21aa-51wqrh-jg9njzak-1-jgtqboz0-5065;ACC_1.GR.0602;2016
a21aa-51wqrh-jg9njzak-1-jgtqboz0-5065;ACC_1.GR.0602;2018
a21aa-51wqrh-jg9njzak-1-jgtqboz0-5065;ACC_1.GR.0602;2019
CONTACT.WEB.151072;ACC_1.FR.0321;2016
CONTACT.WEB.151072;ACC_1.FR.0321;2017
CONTACT.WEB.151072;ACC_1.FR.0321;2018
CONTACT.WEB.151072;ACC_1.FR.0321;2019
CONTACT.WEB.128092;ACC_1.BE.0142;2016
CONTACT.WEB.128092;ACC_1.BE.0142;2018
CONTACT.WEB.128092;ACC_1.BE.0142;2019
CON_100227;ACC_1.SO.1202;2016
CON_100227;ACC_1.SO.1202;2017
CON_100227;ACC_1.SO.1202;2008
CON_100227;ACC_1.SO.1202;2009
CON_100227;ACC_1.SO.1202;2010
CON_100227;ACC_1.SO.1202;2011
CON_100227;ACC_1.SO.1202;2012
CON_100227;ACC_1.SO.1202;2013
CON_100227;ACC_1.SO.1202;2014
4sgua-wtog89-gistegtj-1-gj34znkl-1fs;ACC_1.SZ.1316;2016
4sgua-wtog89-gistegtj-1-gj34znkl-1fs;ACC_1.SZ.1316;2017
4sgua-wtog89-gistegtj-1-gj34znkl-1fs;ACC_1.SZ.1316;2018
CONTACT.WEB.138161;ACC_1.SGALV.1010;2016
4sgua-sip0ot-in9cf28m-1-ineolo8r-40zp;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2016
4sgua-sip0ot-in9cf28m-1-ineolo8r-40zp;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2017
4sgua-sip0ot-in9cf28m-1-intepsop-ftsp;ACC_1.TI.1526;2016
CONTACT.WEB.141040;ACC_1.VD.1616;2016
CONTACT.WEB.141040;ACC_1.VD.1616;2019
4sgua-9ahaq5-i9b6jcs2-1-i9n5s00q-b5i1;ACC_1.GR.0602;2016
4sgua-1tqc5p-hhrtedlu-1-hi1mpsui-cw7r;ACC_1.ZH.1831;2016
CONTACT.WEB.133425;ACC_1.ZH.1831;2016
CONTACT.WEB.133425;ACC_1.ZH.1831;2014
CONTACT.WEB.143101;ACC_1.BE.0154;2016
CONTACT.WEB.143101;ACC_1.BE.0154;2017
4sgua-yx2al0-htzlolvi-1-hunaceyq-epxi;ACC_1.VS.1710;2016
4sgua-yx2al0-htzlolvi-1-hunaceyq-epxi;ACC_1.VS.1710;2017
4sgua-yx2al0-htzlolvi-1-hunaceyq-epxi;ACC_1.VS.1710;2018
4sgua-z31zbm-imzbbjq0-1-in3sp1ki-3vxl;ACC_1.NE.0908;2016
4sgua-z31zbm-imzbbjq0-1-in3sp1ki-3vxl;ACC_1.NE.0908;2017
4sgua-mqqbdm-i9x77mma-1-i9zaf1ya-35yu;ACC_1.SZ.1321;2016
4sgua-mqqbdm-i9x77mma-1-i9zaf1ya-35yu;ACC_1.SZ.1321;2017
4sgua-mqqbdm-i9x77mma-1-i9zaf1ya-35yu;ACC_1.SZ.1321;2018
4sgua-mqqbdm-i9x77mma-1-i9zaf1ya-35yu;ACC_1.SZ.1321;2019
4sgua-gmc0r5-gn1jzr0h-1-gn7ixb10-56d;ACC_1.AG.0037;2016
CONTACT.WEB.140838;ACC_1.BE.0137;2016
CONTACT.WEB.140838;ACC_1.BE.0137;2017
CONTACT.WEB.140838;ACC_1.BE.0137;2019
CONTACT.WEB.129211;ACC_1.FR.0313;2016
CONTACT.WEB.129211;ACC_1.FR.0313;2012
CONTACT.WEB.129211;ACC_1.FR.0313;2013
CONTACT.WEB.129211;ACC_1.FR.0313;2014
4sgua-7633a2-i7fco1wn-1-i860vyx3-ctf5;ACC_1.SO.1216;2016
4sgua-7633a2-i7fco1wn-1-i860vyx3-ctf5;ACC_1.SO.1216;2017
4sgua-el0fb5-hofluhj2-1-hqi1ta0i-1cc3e;ACC_1.BE.0116;2016
4sgua-el0fb5-hofluhj2-1-hqi1ta0i-1cc3e;ACC_1.BE.0116;2017
4sgua-efm03e-io3ble2p-1-ip2fd732-13ah4;ACC_1.ZH.1804;2016
4sgua-k26xd5-gw7a08pu-1-gx6f10i8-zbt;ACC_1.SGALV.1026;2016
4sgua-k26xd5-gw7a08pu-1-gx6f10i8-zbt;ACC_1.SGALV.1026;2017
4sgua-k26xd5-gw7a08pu-1-gx6f10i8-zbt;ACC_1.SGALV.1026;2012
4sgua-k26xd5-gw7a08pu-1-gx6f10i8-zbt;ACC_1.SGALV.1026;2014
4sgua-286lgf-hzx8asv5-1-i06pntkc-c2mm;ACC_1.VD.1602;2016
4sgua-286lgf-hzx8asv5-1-i06pntkc-c2mm;ACC_1.VD.1602;2017
4sgua-286lgf-hzx8asv5-1-i06pntkc-c2mm;ACC_1.VD.1602;2018
CONTACT.WEB.132894;ACC_1.TG.1420;2016
4sgua-sip0ot-in9cf28m-1-inj7usi2-7fxj;ACC_1.BE.0137;2016
CONTACT.WEB.133909;ACC_1.GE.0402;2016
CONTACT.WEB.133909;ACC_1.GE.0402;2018
CONTACT.WEB.133909;ACC_1.GE.0402;2019
4sgua-nnn9g7-h6dp3qsv-1-h9h8ted8-3jai;ACC_1.ZH.1822;2016
CONTACT.WEB.144445;ACC_1.VS.1706;2016
CONTACT.WEB.144445;ACC_1.VS.1706;2017
CONTACT.WEB.144445;ACC_1.VS.1706;2018
4sgua-vxz7nb-hqo0qim1-1-hqxrg5wm-6g0w;ACC_1.ZH.1804;2016
CONTACT.WEB.130500;ACC_1.ZH.1802;2016
CONTACT.WEB.130500;ACC_1.ZH.1802;2017
CONTACT.WEB.130500;ACC_1.ZH.1802;2018
CONTACT.WEB.130500;ACC_1.ZH.1802;2019
4sgua-el0fb5-hofluhj2-1-hqaxq6t6-17x6a;ACC_1.TI.1524;2016
4sgua-el0fb5-hofluhj2-1-hqaxq6t6-17x6a;ACC_1.TI.1524;2017
4sgua-el0fb5-hofluhj2-1-hqaxq6t6-17x6a;ACC_1.TI.1524;2019
CONTACT.WEB.141209;ACC_1.BSBL.0203;2016
akb20-f4q7ox-eymu8rdh-1-eyw12gcx-292;ACC_1.SGALV.1011;2016
akb20-f4q7ox-eymu8rdh-1-eyw12gcx-292;ACC_1.SGALV.1011;2013
akb20-f4q7ox-eymu8rdh-1-eyw12gcx-292;ACC_1.SGALV.1011;2014
4sgua-q4acah-ixu1ovfn-1-ixyf4d4w-syw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2017
4sgua-q4acah-ixu1ovfn-1-ixyf4d4w-syw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2018
4sgua-q4acah-ixu1ovfn-1-ixyf4d4w-syw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2010
4sgua-q4acah-ixu1ovfn-1-ixyf4d4w-syw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2011
4sgua-q4acah-ixu1ovfn-1-ixyf4d4w-syw;ACC_1.GE.0405;2019
4sgua-3eznb7-j4nrmxpz-1-j4pzmknh-25fi;ACC_1.ZH.1802;2017
4sgua-wos32k-j1z7gr95-1-j27hej9m-6jfc;ACC_1.SGALV.1041;2017
CONTACT.WEB.132407;ACC_1.ZH.1804;2017
CONTACT.WEB.132407;ACC_1.ZH.1804;2008
CONTACT.WEB.132407;ACC_1.ZH.1804;2009
CONTACT.WEB.132407;ACC_1.ZH.1804;2010
CONTACT.WEB.132407;ACC_1.ZH.1804;2011
CONTACT.WEB.132407;ACC_1.ZH.1804;2012
CONTACT.WEB.132407;ACC_1.ZH.1804;2013
CONTACT.WEB.132407;ACC_1.ZH.1804;2014
4sgua-fvbnga-gy37c042-1-gz0f26ci-4g1;ACC_1.GE.0405;2017
4sgua-fvbnga-gy37c042-1-gz0f26ci-4g1;ACC_1.GE.0405;2018
4sgua-fvbnga-gy37c042-1-gz0f26ci-4g1;ACC_1.GE.0405;2012
4sgua-fvbnga-gy37c042-1-gz0f26ci-4g1;ACC_1.GE.0405;2014
4sgua-wos32k-j1z7gr95-1-j28vh7s0-7of0;ACC_1.SGALV.1008;2017
4sgua-el0fb5-hofluhj2-1-hqe59uye-19opx;ACC_1.BE.0116;2017
4sgua-el0fb5-hofluhj2-1-hqe59uye-19opx;ACC_1.BE.0116;2018
4sgua-el0fb5-hofluhj2-1-hqe59uye-19opx;ACC_1.BE.0116;2019
4sgua-3opt-iwq3zgfd-1-ixmyjsb3-8bw3;ACC_1.TI.1515;2017
4sgua-3opt-iwq3zgfd-1-ixmyjsb3-8bw3;ACC_1.TI.1515;2018
4sgua-3opt-iwq3zgfd-1-ixmyjsb3-8bw3;ACC_1.TI.1515;2019
CONTACT.WEB.140689;ACC_1.SZ.1316;2017
CONTACT.WEB.140689;ACC_1.SZ.1316;2018
4sgua-q4acah-ixu1ovfn-1-iy8l13t6-41lm;ACC_1.AG.0014;2017
4sgua-q4acah-ixu1ovfn-1-iy8l13t6-41lm;ACC_1.AG.0014;2018
4sgua-q4acah-ixu1ovfn-1-iy8l13t6-41lm;ACC_1.AG.0014;2019
4sgua-yb40b7-ihzfuguy-1-iiab8mi3-88gb;ACC_1.VD.1611;2017
4sgua-yb40b7-ihzfuguy-1-iiab8mi3-88gb;ACC_1.VD.1611;2018
4sgua-yb40b7-ihzfuguy-1-iiab8mi3-88gb;ACC_1.VD.1611;2019
4sgua-3opt-iwq3zgfd-1-ixrc5dob-8c8d;ACC_1.ZH.1804;2017
a21aa-nv3ge8-k3k3lbtl-1-k3q6pgm3-74s;ACC_1.SGALV.1011;2017
a21aa-nv3ge8-k3k3lbtl-1-k3q6pgm3-74s;ACC_1.SGALV.1011;2018
CONTACT.WEB.126550;ACC_1.TI.1514;2017
CONTACT.WEB.126550;ACC_1.TI.1514;2018
CONTACT.WEB.126550;ACC_1.TI.1514;2007
CONTACT.WEB.126550;ACC_1.TI.1514;2008
CONTACT.WEB.126550;ACC_1.TI.1514;2009
CONTACT.WEB.126550;ACC_1.TI.1514;2010
CONTACT.WEB.126550;ACC_1.TI.1514;2014
4sgua-9ahaq5-i9b6jcs2-1-i9lrarrw-9mj3;ACC_1.FR.0323;2017
4sgua-9ahaq5-i9b6jcs2-1-i9lrarrw-9mj3;ACC_1.FR.0323;2018
4sgua-9ahaq5-i9b6jcs2-1-i9lrarrw-9mj3;ACC_1.FR.0323;2019
4sgua-vklht1-hyt7zbtd-1-hyvl1cn0-1xvh;akb20-b9swzm-f1oncx20-1-f1rxriso-1p1;2017
4sgua-q4acah-ixu1ovfn-1-iy7imtpv-41ky;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2017
CON_35246;ACC_1.SGALV.1041;2017
CON_35246;ACC_1.SGALV.1041;2018
CON_35246;ACC_1.SGALV.1041;2006
CON_35246;ACC_1.SGALV.1041;2007
CON_35246;ACC_1.SGALV.1041;2008
CON_35246;ACC_1.SGALV.1041;2009
CON_35246;ACC_1.SGALV.1041;2010
CON_35246;ACC_1.SGALV.1041;2011
CON_35246;ACC_1.SGALV.1041;2012
CON_35246;ACC_1.SGALV.1041;2013
4sgua-z4wjd0-icfnbw48-1-idht59gu-1c5y0;ACC_1.SO.1213;2017
4sgua-z4wjd0-icfnbw48-1-idht59gu-1c5y0;ACC_1.SO.1209;2018
CONTACT.WEB.146277;ACC_1.TI.1501;2017
CONTACT.WEB.146277;ACC_1.TI.1501;2018
CONTACT.WEB.146277;ACC_1.TI.1501;2019
CONTACT.WEB.149202;ACC_1.GE.0414;2017
CONTACT.WEB.149202;ACC_1.GE.0414;2018
CONTACT.WEB.149202;ACC_1.GE.0414;2019
4sgua-q4acah-ixu1ovfn-1-ixw5h6m9-fr;ACC_1.AG.0031;2017
4sgua-q4acah-ixu1ovfn-1-ixw5h6m9-fr;ACC_1.AG.0031;2018
4sgua-q4acah-ixu1ovfn-1-ixw5h6m9-fr;ACC_1.AG.0031;2019
4sgua-vtceya-j0lkvt0v-1-j0qkbiuf-ywj;ACC_1.ZH.1822;2017
4sgua-vtceya-j0lkvt0v-1-j0qkbiuf-ywj;ACC_1.ZH.1822;2018
4sgua-q4acah-ixu1ovfn-1-j0ebpa77-11hq9;ACC_1.AG.0030;2017
4sgua-q4acah-ixu1ovfn-1-j0ebpa77-11hq9;ACC_1.AG.0030;2018
a21aa-ykp7tt-jugbdsd0-1-jv9sfnp7-4j7l;ACC_1.VD.1601;2017
a21aa-ykp7tt-jugbdsd0-1-jv9sfnp7-4j7l;ACC_1.VD.1601;2011
a21aa-ykp7tt-jugbdsd0-1-jv9sfnp7-4j7l;ACC_1.VD.1601;2012
CON_104849;ACC_1.INNERSCHWEIZ.0734;2017
CON_104849;ACC_1.INNERSCHWEIZ.0734;2018
CON_104849;ACC_1.INNERSCHWEIZ.0734;2008
CON_104849;ACC_1.INNERSCHWEIZ.0734;2009
CON_104849;ACC_1.INNERSCHWEIZ.0734;2010
CON_104849;ACC_1.INNERSCHWEIZ.0734;2011
CON_104849;ACC_1.INNERSCHWEIZ.0734;2012
4sgua-wos32k-j1z7gr95-1-j297xavp-7oyz;ACC_1.BE.0116;2017
4sgua-wos32k-j1z7gr95-1-j297xavp-7oyz;ACC_1.BE.0116;2018
CONTACT.WEB.140589;ACC_1.ZH.1802;2017
4sgua-6rs9z8-j2ppd3ax-1-j3fxy58l-tlp2;ACC_1.ZH.1804;2017
CONTACT.WEB.140181;ACC_1.TI.1508;2017
4sgua-wos32k-j1z7gr95-1-j21b45gm-28kf;ACC_1.TI.1508;2017
4sgua-wos32k-j1z7gr95-1-j21b45gm-28kf;ACC_1.TI.1508;2018
4sgua-wos32k-j1z7gr95-1-j21b45gm-28kf;ACC_1.TI.1508;2019
CONTACT.WEB.129664;ACC_1.VD.1616;2017
CONTACT.WEB.128643;ACC_1.SZ.1316;2017
CONTACT.WEB.131766;ACC_1.BE.0109;2017
CONTACT.WEB.131766;ACC_1.BE.0109;2018
CONTACT.WEB.131766;ACC_1.BE.0109;2019
4sgua-q4acah-ixu1ovfn-1-ixyrx8dp-szz;ACC_1.SGALV.1008;2017
CONTACT.WEB.149910;ACC_1.ZH.1822;2017
CONTACT.WEB.149910;ACC_1.ZH.1822;2018
CONTACT.WEB.149910;ACC_1.ZH.1822;2019
4sgua-q4acah-ixu1ovfn-1-iybhu3kw-5py0;ACC_1.BE.0116;2017
4sgua-q4acah-ixu1ovfn-1-iybhu3kw-5py0;ACC_1.BE.0116;2018
4sgua-q4acah-ixu1ovfn-1-iybhu3kw-5py0;ACC_1.BE.0116;2019
CONTACT.WEB.135100;ACC_1.INNERSCHWEIZ.0733;2017
CONTACT.WEB.135100;ACC_1.INNERSCHWEIZ.0733;2018
CONTACT.WEB.135100;ACC_1.INNERSCHWEIZ.0733;2019
4sgua-3opt-iwq3zgfd-1-ix0aqer7-44u9;4sgua-r2p2vq-fk6o2n2f-1-fn8vfqf0-1wrd;2017
4sgua-q4acah-ixu1ovfn-1-ixyrtgjt-szk;ACC_1.SGALV.1008;2017
4sgua-q4acah-ixu1ovfn-1-ixyrtgjt-szk;ACC_1.ZH.1822;2018
4sgua-q4acah-ixu1ovfn-1-ixyrtgjt-szk;ACC_1.ZH.1822;2019
4sgua-r12i6d-j1fjfvqs-1-j1z0ze85-bl5c;ACC_1.AG.0034;2017
4sgua-r12i6d-j1fjfvqs-1-j1z0ze85-bl5c;ACC_1.AG.0034;2018
4sgua-r12i6d-j1fjfvqs-1-j1z0ze85-bl5c;ACC_1.AG.0034;2019
CONTACT.WEB.150738;4sgua-8mj3ge-h21wv1jb-1-h2a26h7w-iep;2017
CONTACT.WEB.150738;ACC_1.TI.1501;2018
CONTACT.WEB.150738;ACC_1.TI.1501;2019
CONTACT.WEB.144383;ACC_1.SZ.1303;2017
CONTACT.WEB.144383;ACC_1.SZ.1303;2018
CONTACT.WEB.144383;ACC_1.SZ.1303;2019
CONTACT.WEB.145742;ACC_1.BE.0112;2017
CONTACT.WEB.145742;4sgua-q7oful-i4x7c31j-1-i53kbpt6-2mky;2018
CONTACT.WEB.142241;ACC_1.AG.0006;2017
CONTACT.WEB.142241;ACC_1.AG.0006;2018
CONTACT.WEB.142241;ACC_1.AG.0006;2019
CONTACT.WEB.142133;ACC_1.ZH.1802;2017
CONTACT.WEB.142133;ACC_1.ZH.1802;2018
4sgua-wos32k-j1z7gr95-1-j1z81za2-h;ACC_1.BSBL.0213;2017
4sgua-wos32k-j1z7gr95-1-j1z81za2-h;ACC_1.BSBL.0213;2019
4sgua-wos32k-j1z7gr95-1-j298jzd0-7ozj;ACC_1.BSBL.0203;2017
4sgua-wos32k-j1z7gr95-1-j298jzd0-7ozj;ACC_1.BSBL.0203;2018
CONTACT.WEB.139561;ACC_1.BE.0116;2017
CONTACT.WEB.140986;ACC_1.GE.0402;2017
4sgua-bk5ils-idj8z8fz-1-ie10aj0r-pr7m;ACC_1.SH.1101;2017
4sgua-bk5ils-idj8z8fz-1-ie10aj0r-pr7m;ACC_1.SH.1101;2018
CONTACT.WEB.133681;ACC_1.ZH.1802;2017
CONTACT.WEB.133681;ACC_1.ZH.1802;2018
CONTACT.WEB.133681;ACC_1.ZH.1802;2019
CON_104040;ACC_1.SZ.1316;2017
4sgua-q4acah-ixu1ovfn-1-ixu8n1bj-bj;ACC_1.SGALV.1041;2017
4sgua-q4acah-ixu1ovfn-1-ixu8n1bj-bj;ACC_1.SGALV.1041;2018
4sgua-q4acah-ixu1ovfn-1-ixu8n1bj-bj;ACC_1.SGALV.1041;2019
CONTACT.WEB.144515;ACC_1.ZH.1832;2017
CONTACT.WEB.144515;ACC_1.ZH.1832;2018
CONTACT.WEB.136996;ACC_1.ZH.1833;2017
CONTACT.WEB.136996;ACC_1.ZH.1833;2018
CONTACT.WEB.150673;ACC_1.BE.0117;2017
CONTACT.WEB.150673;ACC_1.BE.0117;2018
4sgua-q4acah-ixu1ovfn-1-iz5r096e-kfx9;ACC_1.BSBL.0204;2017
4sgua-q4acah-ixu1ovfn-1-iz5r096e-kfx9;ACC_1.BSBL.0204;2018
4sgua-wos32k-j1z7gr95-1-j1zccg4w-1l;ACC_1.ZH.1802;2017
CONTACT.WEB.150885;ACC_1.AG.0030;2017
CONTACT.WEB.150885;ACC_1.AG.0030;2018
CONTACT.WEB.150885;ACC_1.AG.0030;2019
4sgua-3d3pn-it3e5apy-1-ita8os2m-99rc;ACC_1.VD.1616;2017
4sgua-3d3pn-it3e5apy-1-ita8os2m-99rc;ACC_1.VD.1616;2018
4sgua-50e4uv-i3zra4l8-1-i4l80n0r-6plo;ACC_1.TI.1524;2017
4sgua-50e4uv-i3zra4l8-1-i4l80n0r-6plo;ACC_1.TI.1524;2018
CONTACT.WEB.145974;ACC_1.FR.0314;2017
CONTACT.WEB.145974;ACC_1.FR.0314;2019
CON_32270;ACC_1.BE.0115;2017
CON_32270;ACC_1.BE.0115;2010
CON_32270;ACC_1.BE.0115;2011
CON_32270;ACC_1.BE.0115;2012
CON_32270;ACC_1.BE.0115;2014
CON_32270;ACC_1.FR.0316;2006
CON_32270;ACC_1.FR.0316;2007
CON_32270;ACC_1.FR.0316;2008
CONTACT.WEB.148319;ACC_1.BSBL.0216;2017
CONTACT.WEB.148319;ACC_1.BSBL.0216;2018
CONTACT.WEB.145628;ACC_1.ZH.1804;2017
4sgua-286lgf-hzx8asv5-1-i0xrlg7r-1b30r;ACC_1.TI.1509;2017
4sgua-38apor-hxpiyxap-1-hxuh7bqg-5qfe;ACC_1.SGALV.1008;2017
4sgua-2an8zc-hsxoxs67-1-htftfwmy-31b0;ACC_1.GE.0405;2017
4sgua-2an8zc-hsxoxs67-1-htftfwmy-31b0;ACC_1.GE.0405;2018
CONTACT.WEB.138705;ACC_1.SH.1101;2017
CONTACT.WEB.138705;ACC_1.SH.1101;2018
CONTACT.WEB.138705;ACC_1.SH.1101;2019
CONTACT.WEB.136714;ACC_1.GE.0405;2017
CONTACT.WEB.136714;ACC_1.GE.0405;2018
4sgua-iimrtd-j2ab5y8k-1-j2bglsij-14tl;ACC_1.GE.0402;2017
CONTACT.WEB.153843;ACC_1.FR.0325;2017
CONTACT.WEB.153843;ACC_1.FR.0325;2018
CONTACT.WEB.153843;ACC_1.FR.0325;2019
4sgua-q4acah-ixu1ovfn-1-ixyyv3vb-t0f;ACC_1.INNERSCHWEIZ.0701;2017
CONTACT.WEB.130340;ACC_1.GE.0414;2017
4sgua-iimrtd-j2ab5y8k-1-j2aghhcv-lp;ACC_1.SGALV.1006;2017
CONTACT.WEB.134723;ACC_1.ZH.1802;2017
CONTACT.WEB.130177;ACC_1.AG.0006;2017
CONTACT.WEB.130177;ACC_1.AG.0006;2013
CONTACT.WEB.130177;ACC_1.AG.0006;2014
CONTACT.WEB.145616;ACC_1.BE.0109;2017
CONTACT.WEB.145616;ACC_1.BE.0109;2018
CONTACT.WEB.145616;ACC_1.BE.0109;2019
CONTACT.WEB.129551;ACC_1.FR.0316;2017
CONTACT.WEB.129551;ACC_1.FR.0316;2014
4sgua-aq89s8-iq9559lh-1-iqdlq7fv-5cgn;ACC_1.TG.1420;2017
4sgua-aq89s8-iq9559lh-1-iqdlq7fv-5cgn;ACC_1.TG.1420;2018
4sgua-aq89s8-iq9559lh-1-iqdlq7fv-5cgn;ACC_1.TG.1420;2019
CON_29526;ACC_1.FR.0323;2017
CON_29526;ACC_1.FR.0323;2006
CON_29526;ACC_1.FR.0323;2007
CON_29526;ACC_1.FR.0323;2009
CON_29526;ACC_1.FR.0323;2011
CON_29526;ACC_1.FR.0323;2012
CONTACT.WEB.147882;ACC_1.VD.1612;2017
CONTACT.WEB.147882;ACC_1.VD.1612;2018
CONTACT.WEB.147882;ACC_1.VD.1612;2019
